Name,X_Coordinate,Y_Coordinate,Population,Distance
City_5573,81.58,28.06,463976,106.48
City_5574,84.81,29.86,468036,3.01
City_5575,87.37,27.38,143746,424.36
City_5576,87.61,28.38,725491,286.25
City_5577,85.8,29.13,817904,20.0
City_5578,86.31,27.49,680906,484.45
City_5579,82.87,26.93,147905,119.74
City_5580,81.35,26.09,256532,265.95
City_5581,81.01,29.73,881715,38.87
City_5582,87.07,29.58,978263,21.57
City_5583,84.1,28.35,996569,12.82
City_5584,88.34,27.43,941117,495.73
City_5585,82.7,28.6,342292,323.12
City_5586,87.96,27.37,321968,212.23
City_5587,80.66,27.0,783211,152.49
City_5588,86.5,26.16,583013,472.93
City_5589,81.11,29.37,966204,97.11
City_5590,83.59,28.81,866006,68.79
City_5591,81.13,28.25,499757,211.38
City_5592,82.78,28.38,896747,286.11
City_5593,86.01,28.89,537268,175.93
City_5594,82.2,26.83,280415,280.29
City_5595,85.54,29.27,458452,177.08
City_5596,87.32,27.85,933811,173.6
City_5597,87.9,26.34,986965,373.24
City_5598,84.54,28.87,792109,139.73
City_5599,86.57,26.68,529668,442.14
City_5600,86.12,26.04,906732,65.32
City_5601,83.66,26.57,786963,435.03
City_5602,82.69,27.36,968473,378.2
City_5603,84.26,28.32,153948,330.95
City_5604,83.87,29.43,967904,341.95
City_5605,82.59,26.05,586067,268.24
City_5606,84.7,28.09,556737,414.09
City_5607,82.62,28.47,237772,438.3
City_5608,83.77,26.7,197699,248.89
City_5609,80.31,28.89,613316,484.89
City_5610,82.72,29.27,839290,450.53
City_5611,80.83,29.58,839809,437.54
City_5612,84.0,28.79,394544,380.44
City_5613,85.36,27.69,14090,486.45
City_5614,80.36,26.78,665965,311.9
City_5615,88.23,28.55,116510,163.8
City_5616,83.22,29.18,837905,472.03
City_5617,85.8,26.52,175922,356.08
City_5618,88.95,28.02,820238,92.95
City_5619,84.98,27.12,94664,130.71
City_5620,82.09,29.73,840997,15.03
City_5621,80.63,28.4,127292,18.24
City_5622,81.95,28.6,553071,34.58
City_5623,81.12,29.88,202081,249.67
City_5624,86.69,28.52,837269,198.83
City_5625,82.61,28.08,373490,298.3
City_5626,84.56,27.16,905629,405.96
City_5627,85.79,26.61,401834,498.71
City_5628,82.28,27.18,870059,15.58
City_5629,85.44,28.84,122147,442.47
City_5630,88.43,28.41,486231,39.29
City_5631,80.94,26.17,353204,417.66
City_5632,82.99,27.43,962606,211.82
City_5633,80.98,27.17,80157,333.94
City_5634,80.94,29.14,865710,404.21
City_5635,86.09,28.9,960720,80.9
City_5636,84.83,26.41,293792,465.67
City_5637,86.1,29.51,571152,60.47
City_5638,85.72,27.91,485946,200.84
City_5639,85.34,27.67,90931,146.15
City_5640,82.91,26.19,136540,409.18
City_5641,81.39,27.87,749822,337.88
City_5642,86.08,27.66,738911,499.87
City_5643,84.73,26.74,702159,200.32
City_5644,86.08,29.29,996872,261.8
City_5645,80.94,28.87,40544,443.36
City_5646,82.39,27.33,439880,422.92
City_5647,87.98,28.1,867250,72.11
City_5648,82.53,28.82,180401,100.93
City_5649,88.38,28.24,697649,1.07
City_5650,88.78,28.27,548317,464.42
City_5651,81.24,28.08,155719,7.35
City_5652,84.11,26.64,891654,324.91
City_5653,80.78,29.34,364594,283.84
City_5654,84.58,26.71,839189,477.51
City_5655,82.74,26.11,436696,443.14
City_5656,88.7,26.43,204516,401.13
City_5657,83.79,29.89,389540,65.46
City_5658,87.4,29.78,941728,441.01
City_5659,87.6,28.02,634474,369.17
City_5660,83.26,28.44,651015,354.05
City_5661,88.0,27.99,968851,184.39
City_5662,86.81,28.72,852768,175.36
City_5663,84.14,26.34,679398,240.32
City_5664,83.13,28.28,698175,40.25
City_5665,81.18,29.22,100023,325.79
City_5666,86.17,26.65,855130,468.37
City_5667,84.81,29.59,832696,28.1
City_5668,87.32,29.57,115108,141.99
City_5669,84.22,29.06,454411,172.78
City_5670,85.12,27.67,271114,184.97
City_5671,80.9,26.26,855227,137.27
City_5672,83.83,26.22,561418,216.27
City_5673,83.76,28.24,195009,438.2
City_5674,83.75,26.1,737084,94.16
City_5675,88.6,29.19,69120,88.25
City_5676,81.59,29.61,898465,179.27
City_5677,85.22,26.51,220419,140.06
City_5678,85.5,29.18,142419,192.1
City_5679,82.85,26.1,973954,458.14
City_5680,88.27,28.71,90039,240.55
City_5681,88.17,27.0,259535,383.61
City_5682,85.38,28.31,480940,74.53
City_5683,83.21,27.54,631623,216.92
City_5684,88.99,28.08,206205,126.17
City_5685,88.97,29.05,346963,106.58
City_5686,84.44,29.05,626940,121.75
City_5687,83.32,26.64,768332,343.74
City_5688,88.73,27.7,455080,492.96
City_5689,84.24,29.44,29159,319.94
City_5690,83.85,29.65,860345,269.59
City_5691,83.29,26.44,94952,55.2
City_5692,86.19,28.11,259583,132.92
City_5693,86.73,26.15,411745,410.29
City_5694,81.87,27.53,852134,364.31
City_5695,82.93,27.31,162473,391.96
City_5696,80.27,28.04,56874,249.03
City_5697,82.11,26.53,621565,405.11
City_5698,80.8,28.41,991478,128.02
City_5699,86.17,29.23,179778,34.84
City_5700,86.82,28.23,319919,457.59
City_5701,84.37,28.69,682459,334.6
City_5702,88.02,29.91,645684,87.5
City_5703,85.97,27.38,909329,469.32
City_5704,83.97,28.03,876681,375.69
City_5705,80.16,26.43,636851,60.96
City_5706,86.93,27.72,861767,168.2
City_5707,86.3,26.69,31466,267.53
City_5708,81.49,29.34,25597,403.15
City_5709,86.27,26.69,173105,440.23
City_5710,82.69,29.28,131206,483.97
City_5711,85.56,28.56,728109,392.53
City_5712,80.12,28.31,229205,54.14
City_5713,85.9,29.27,23017,144.63
City_5714,82.92,29.33,380526,279.5
City_5715,83.05,29.69,324171,112.68
City_5716,86.3,26.54,509195,265.69
City_5717,87.27,28.89,730639,17.36
City_5718,84.96,28.8,624323,106.6
City_5719,80.9,28.6,452777,450.35
City_5720,86.44,29.17,743983,176.26
City_5721,85.82,27.97,725786,135.6
City_5722,83.22,29.13,822430,443.17
City_5723,84.9,28.21,458294,381.58
City_5724,87.42,29.58,236679,478.87
City_5725,84.47,29.99,991791,303.4
City_5726,87.74,29.27,915967,154.62
City_5727,87.36,27.89,515645,91.63
City_5728,86.67,28.73,883667,218.74
City_5729,80.75,29.78,984052,480.42
City_5730,82.58,29.8,410283,454.86
City_5731,85.29,26.21,311338,392.54
City_5732,84.7,29.79,468056,479.42
City_5733,87.1,28.69,228625,365.89
City_5734,83.3,26.64,742234,117.46
City_5735,81.62,29.31,862462,118.93
City_5736,83.51,27.66,573878,466.11
City_5737,82.28,28.74,579280,435.7
City_5738,83.06,29.36,526979,311.64
City_5739,81.62,29.71,411593,242.87
City_5740,81.37,26.42,324075,156.58
City_5741,85.53,29.34,222573,317.36
City_5742,86.45,28.14,712464,176.23
City_5743,82.74,27.74,747915,92.9
City_5744,88.97,28.01,320208,302.95
City_5745,85.31,29.77,100893,411.1
City_5746,84.55,26.14,518354,303.29
City_5747,84.44,28.84,613447,117.83
City_5748,81.4,27.29,389179,159.12
City_5749,84.21,29.48,522892,394.23
City_5750,82.16,29.97,327419,91.97
City_5751,85.25,29.08,778887,169.8
City_5752,86.68,26.51,827553,52.77
City_5753,86.51,29.59,49771,472.48
City_5754,81.39,28.53,213212,140.51
City_5755,82.65,26.05,855108,307.34
City_5756,85.55,26.53,737055,256.19
City_5757,84.44,27.05,610429,240.41
City_5758,86.68,28.83,522999,63.9
City_5759,80.94,27.56,931213,386.78
City_5760,85.4,28.55,587471,98.37
City_5761,86.1,27.04,661256,98.92
City_5762,82.39,27.26,725051,371.03
City_5763,84.47,27.8,96726,294.15
City_5764,80.23,29.02,732986,484.18
City_5765,86.79,29.77,492368,199.85
City_5766,86.25,30.0,840562,266.23
City_5767,86.22,29.66,848613,324.76
City_5768,83.15,29.02,129108,176.16
City_5769,80.61,28.24,46526,485.73
City_5770,81.36,28.7,743814,283.22
City_5771,84.77,29.17,397473,16.25
City_5772,85.13,26.54,459258,354.89
City_5773,81.25,26.99,103593,85.74
City_5774,81.12,28.55,407135,383.64
City_5775,86.79,26.45,890865,136.53
City_5776,87.42,28.42,220678,17.38
City_5777,80.31,29.9,439337,83.76
City_5778,84.42,26.84,455066,301.19
City_5779,82.81,27.12,211646,319.28
City_5780,82.8,29.67,686330,464.22
City_5781,80.08,28.07,492953,220.96
City_5782,81.94,27.41,128534,88.25
City_5783,84.88,29.79,164194,123.11
City_5784,86.08,27.9,997385,390.76
City_5785,83.87,28.77,717226,311.04
City_5786,83.49,28.68,790129,6.14
City_5787,81.69,28.64,390742,121.4
City_5788,88.98,26.17,181406,307.64
City_5789,81.9,26.84,274058,293.4
City_5790,84.6,27.7,975369,317.6
City_5791,87.67,26.49,583873,1.07
City_5792,83.93,29.02,190096,467.62
City_5793,84.64,26.2,714890,148.35
City_5794,86.17,29.48,414421,223.09
City_5795,80.7,26.09,169076,152.08
City_5796,86.65,28.77,240015,174.41
City_5797,82.92,28.59,15212,184.0
City_5798,82.12,26.71,901628,257.48
City_5799,85.38,27.96,21344,47.92
City_5800,84.25,27.36,153044,352.95
City_5801,88.77,29.08,605036,134.74
City_5802,83.74,28.77,121630,427.35
City_5803,85.99,28.0,186516,261.01
City_5804,88.26,26.52,244389,328.95
City_5805,81.75,28.7,266967,439.63
City_5806,88.38,28.2,746167,438.24
City_5807,80.45,28.3,478111,419.88
City_5808,86.91,27.24,293146,58.73
City_5809,81.3,27.06,225667,348.64
City_5810,83.34,29.13,347306,81.37
City_5811,81.1,26.58,742628,63.81
City_5812,85.67,28.54,85011,380.6
City_5813,85.49,27.35,167995,161.34
City_5814,88.93,28.02,668107,473.2
City_5815,83.92,26.16,732169,235.76
City_5816,88.16,28.13,929031,268.91
City_5817,84.53,29.32,814253,461.45
City_5818,83.01,28.81,476833,80.14
City_5819,86.87,29.84,299917,3.14
City_5820,80.42,29.57,318436,88.3
City_5821,83.97,29.75,115403,131.41
City_5822,81.86,26.65,268598,317.8
City_5823,84.32,28.44,99766,94.64
City_5824,87.49,27.78,105530,140.82
City_5825,84.46,29.47,775483,469.41
City_5826,88.09,28.87,317437,213.94
City_5827,84.26,27.83,89578,375.28
City_5828,83.95,28.53,83290,452.8
City_5829,81.57,27.44,50466,327.23
City_5830,80.67,26.83,862896,232.3
City_5831,80.91,28.81,180281,157.24
City_5832,82.4,26.12,537712,478.63
City_5833,87.58,26.17,814836,418.07
City_5834,82.12,28.97,817297,187.42
City_5835,88.9,29.39,259286,487.3
City_5836,86.6,26.31,508378,403.91
City_5837,84.42,26.74,517309,125.82
City_5838,82.71,27.15,340178,38.72
City_5839,84.76,26.68,687431,199.33
City_5840,84.27,29.03,903709,231.48
City_5841,84.74,28.98,178734,88.02
City_5842,84.47,26.44,204729,1.7
City_5843,86.3,27.54,429275,125.79
City_5844,87.42,27.23,939121,77.31
City_5845,88.31,29.79,805479,50.85
City_5846,80.35,29.02,80793,124.0
City_5847,87.99,29.32,817015,22.65
City_5848,81.1,29.4,728626,338.35
City_5849,86.37,29.71,712419,82.71
City_5850,82.8,29.21,371094,212.88
City_5851,85.33,29.34,162704,135.36
City_5852,83.6,28.95,763357,50.13
City_5853,86.26,28.02,50968,7.98
City_5854,86.72,26.69,79581,408.02
City_5855,82.34,29.16,866467,121.63
City_5856,86.95,26.17,397681,420.34
City_5857,80.34,27.26,598716,245.67
City_5858,85.01,27.98,203937,317.27
City_5859,86.79,26.85,899255,115.61
City_5860,84.25,28.13,83159,365.26
City_5861,88.28,28.07,778349,66.55
City_5862,82.35,26.02,993899,176.41
City_5863,82.68,29.06,85389,367.18
City_5864,81.77,26.21,234167,191.43
City_5865,85.69,26.11,909148,396.2
City_5866,81.64,28.3,265167,333.07
City_5867,80.69,26.66,705483,120.47
City_5868,84.15,29.19,548697,204.92
City_5869,81.91,28.06,175410,334.58
City_5870,81.54,26.52,245927,77.87
City_5871,86.26,28.6,222087,263.72
City_5872,87.36,28.26,217466,362.96
City_5873,84.48,29.49,38475,410.29
City_5874,80.92,27.36,346446,179.34
City_5875,88.51,28.0,570881,349.63
City_5876,80.87,29.09,411654,296.26
City_5877,85.61,26.71,888319,345.84
City_5878,83.02,26.97,22616,366.23
City_5879,81.44,27.83,347161,244.06
City_5880,85.57,27.97,332161,382.28
City_5881,88.82,26.61,673914,392.06
City_5882,84.24,27.27,161679,53.26
City_5883,87.14,28.92,405366,37.6
City_5884,87.85,26.62,929234,198.56
City_5885,83.54,27.5,991374,346.92
City_5886,81.42,28.59,903324,463.06
City_5887,85.86,27.22,582201,323.48
City_5888,88.7,29.32,404452,365.65
City_5889,85.28,26.18,183131,460.24
City_5890,80.33,28.89,725683,340.82
City_5891,86.82,26.68,267729,133.97
City_5892,82.18,29.34,681573,151.29
City_5893,86.02,26.74,440605,424.14
City_5894,88.83,26.62,432518,152.24
City_5895,82.88,27.57,565907,146.59
City_5896,80.01,26.69,355169,148.06
City_5897,84.65,26.68,802684,68.11
City_5898,85.87,29.77,438024,345.45
City_5899,82.89,26.05,797357,56.63
City_5900,82.45,28.36,368907,474.13
City_5901,83.62,28.88,715174,467.75
City_5902,85.39,26.19,206139,168.88
City_5903,82.06,28.33,356678,310.93
City_5904,80.13,27.75,112311,446.81
City_5905,80.38,27.49,116986,291.74
City_5906,88.48,29.3,382286,445.9
City_5907,81.09,27.97,106060,1.19
City_5908,88.67,26.52,491722,368.89
City_5909,84.99,26.11,226732,48.83
City_5910,83.34,29.37,218294,158.6
City_5911,84.89,26.64,854649,236.1
City_5912,80.83,29.03,596567,267.75
City_5913,88.99,26.01,612940,42.34
City_5914,86.56,29.44,126282,283.95
City_5915,86.21,26.3,619012,6.03
City_5916,87.99,27.2,262233,463.73
City_5917,82.28,29.15,623529,374.63
City_5918,87.6,27.82,723629,119.33
City_5919,85.29,28.11,969164,482.46
City_5920,85.48,28.46,475610,327.18
City_5921,88.22,26.33,764932,209.12
City_5922,81.19,28.63,24712,134.82
City_5923,84.46,28.02,155728,480.96
City_5924,86.95,26.15,859968,138.23
City_5925,86.72,27.88,735369,344.67
City_5926,81.71,26.8,363423,175.58
City_5927,82.81,28.0,128986,173.12
City_5928,83.27,27.84,390504,465.13
City_5929,84.88,26.65,214571,35.39
City_5930,82.68,28.17,514166,12.46
City_5931,83.7,26.73,222944,179.48
City_5932,81.42,29.4,46395,414.28
City_5933,87.4,27.19,941811,150.22
City_5934,81.85,28.37,184841,151.9
City_5935,80.3,26.88,604599,33.83
City_5936,81.41,29.52,126723,402.7
City_5937,86.98,29.51,633842,109.21
City_5938,83.16,27.34,604023,287.48
City_5939,81.96,27.6,731573,360.7
City_5940,88.04,26.71,633155,473.33
City_5941,80.37,29.3,763810,494.05
City_5942,82.51,26.68,578287,118.26
City_5943,88.54,26.16,915559,152.19
City_5944,83.2,28.21,977916,445.87
City_5945,86.86,28.17,451529,110.09
City_5946,80.32,27.57,681905,118.41
City_5947,85.15,26.9,696694,191.5
City_5948,80.14,29.34,416443,464.19
City_5949,86.54,27.71,138263,148.32
City_5950,84.65,28.98,628070,38.51
City_5951,81.59,29.91,127598,378.52
City_5952,87.18,26.69,273281,464.01
City_5953,88.17,27.21,231590,182.42
City_5954,87.9,28.77,832555,236.6
City_5955,85.71,27.09,84629,206.54
City_5956,82.3,27.55,90761,117.9
City_5957,86.1,28.64,468276,224.75
City_5958,88.93,28.16,732667,447.82
City_5959,86.71,29.32,275647,286.57
City_5960,83.42,28.57,675028,188.43
City_5961,82.66,27.28,654837,397.86
City_5962,84.37,27.49,230464,435.43
City_5963,83.47,26.37,369275,293.41
City_5964,81.45,28.94,151120,99.48
City_5965,88.41,29.05,651744,377.5
City_5966,85.53,26.66,663334,15.95
City_5967,80.28,29.49,177145,447.54
City_5968,83.07,26.08,309525,224.76
City_5969,88.15,28.6,392860,2.05
City_5970,85.01,26.31,364044,436.08
City_5971,83.98,28.88,869323,299.52
City_5972,88.07,26.01,328750,51.77
City_5973,82.33,29.54,160833,432.8
City_5974,84.99,28.92,352847,18.99
City_5975,81.39,28.89,793810,177.28
City_5976,81.91,26.42,782439,107.03
City_5977,80.98,28.1,37534,486.81
City_5978,80.51,26.89,974675,168.78
City_5979,81.63,28.99,609621,53.97
City_5980,87.37,29.09,858678,419.23
City_5981,88.55,29.77,654869,212.89
City_5982,86.05,29.13,37020,173.35
City_5983,86.86,29.63,959544,267.01
City_5984,85.72,27.91,496412,129.64
City_5985,83.16,30.0,928612,139.78
City_5986,84.19,26.22,39619,106.41
City_5987,84.59,29.74,777171,413.49
City_5988,85.3,29.14,259992,457.64
City_5989,81.36,27.09,424848,66.04
City_5990,86.97,28.16,478324,220.74
City_5991,80.33,26.38,116127,63.44
City_5992,82.36,28.39,893436,119.42
City_5993,88.39,26.81,534574,244.18
City_5994,81.46,28.65,767544,307.65
City_5995,85.25,26.54,930931,46.69
City_5996,88.37,28.85,297951,397.07
City_5997,85.22,28.42,91584,170.43
City_5998,84.43,27.34,894153,80.33
City_5999,81.77,28.5,632169,208.0
City_6000,81.46,27.2,689719,493.48
City_6001,84.37,27.17,874868,149.07
City_6002,84.03,26.82,910297,142.32
City_6003,80.69,29.58,783395,243.08
City_6004,84.15,26.91,219128,172.98
City_6005,80.65,27.8,406014,302.31
City_6006,80.18,26.31,565209,249.75
City_6007,84.16,26.62,770017,482.84
City_6008,83.48,26.09,672476,253.51
City_6009,88.81,29.75,379275,331.39
City_6010,85.24,28.09,488795,268.55
City_6011,82.73,26.24,711240,360.43
City_6012,87.96,27.55,779745,328.28
City_6013,83.7,26.05,988860,269.84
City_6014,80.07,26.64,742263,145.12
City_6015,84.62,28.93,399177,40.12
City_6016,84.64,27.25,404275,408.56
City_6017,83.98,29.61,512207,89.0
City_6018,80.52,29.6,61190,212.27
City_6019,83.72,26.65,855657,110.47
City_6020,80.46,26.75,835896,196.87
City_6021,86.7,26.9,132230,109.39
City_6022,80.1,29.61,519577,2.68
City_6023,84.79,27.03,600889,385.24
City_6024,82.91,26.27,505982,232.23
City_6025,82.35,28.68,856893,151.2
City_6026,88.21,28.91,458561,483.94
City_6027,83.52,26.39,666900,264.7
City_6028,83.75,26.18,479395,271.59
City_6029,83.24,26.24,949942,276.27
City_6030,85.25,27.64,295676,251.95
City_6031,86.09,27.85,205036,241.77
City_6032,81.33,27.12,233850,479.16
City_6033,81.24,27.16,358537,329.39
City_6034,83.51,26.2,759860,61.98
City_6035,83.72,29.38,441515,27.38
City_6036,85.41,26.93,492069,313.01
City_6037,80.16,27.74,964634,272.5
City_6038,80.79,29.34,634340,175.23
City_6039,86.35,27.19,937108,189.97
City_6040,81.39,26.52,98488,72.01
City_6041,87.69,27.57,34804,465.16
City_6042,81.37,28.19,111932,429.8
City_6043,85.35,27.43,331073,403.05
City_6044,81.01,26.71,631646,457.86
City_6045,81.86,26.15,777664,230.0
City_6046,82.36,29.75,416689,1.43
City_6047,88.44,26.69,634927,405.73
City_6048,87.3,26.81,494334,106.16
City_6049,87.52,26.46,154619,183.25
City_6050,84.55,27.28,178356,184.01
City_6051,81.71,27.41,607097,7.89
City_6052,81.78,28.08,96150,49.6
City_6053,87.22,28.77,355004,427.97
City_6054,88.63,29.6,114366,492.39
City_6055,81.38,27.14,828188,423.73
City_6056,83.18,26.81,985486,402.32
City_6057,87.98,26.53,202104,204.93
City_6058,88.21,28.83,733657,419.69
City_6059,86.77,27.97,829811,231.02
City_6060,84.19,29.41,851075,439.51
City_6061,82.17,26.37,208524,12.53
City_6062,86.16,29.01,310482,53.83
City_6063,88.45,27.58,118678,497.09
City_6064,85.95,27.02,296262,291.11
City_6065,87.95,27.22,547374,345.96
City_6066,88.17,29.88,803754,358.73
City_6067,87.54,29.58,251751,247.04
City_6068,85.23,27.22,332707,436.38
City_6069,87.94,28.13,985144,111.95
City_6070,81.77,27.95,60322,379.37
City_6071,88.14,27.79,387315,435.85
City_6072,83.64,26.67,252976,256.37
City_6073,85.19,26.58,751559,479.17
City_6074,86.7,26.07,558333,475.22
City_6075,84.55,26.83,104029,283.17
City_6076,87.04,29.89,949995,336.99
City_6077,84.15,26.91,452500,339.11
City_6078,82.06,28.48,191873,276.62
City_6079,87.62,28.85,525074,388.64
City_6080,87.32,27.92,199225,187.64
City_6081,82.44,26.5,618989,128.74
City_6082,80.8,26.63,336434,253.87
City_6083,86.97,26.54,727291,75.39
City_6084,85.55,26.61,796018,200.58
City_6085,84.14,29.48,58679,252.68
City_6086,80.28,29.17,664127,66.04
City_6087,82.18,29.35,437053,450.08
City_6088,81.35,26.99,760772,452.94
City_6089,87.19,27.47,99943,152.81
City_6090,86.73,27.84,967315,473.97
City_6091,84.04,26.2,626050,165.39
City_6092,80.78,26.23,12634,433.86
City_6093,83.32,26.43,818503,197.55
City_6094,86.39,29.6,278549,392.99
City_6095,81.56,29.87,129064,497.76
City_6096,86.66,29.26,568935,347.69
City_6097,87.75,26.51,947066,10.25
City_6098,87.93,28.51,149809,269.19
City_6099,83.57,27.49,574047,43.23
City_6100,83.24,26.03,601469,250.54
City_6101,88.09,29.89,794710,194.67
City_6102,87.07,29.28,130642,70.62
City_6103,82.96,29.55,817226,176.39
City_6104,87.53,29.64,471922,220.51
City_6105,88.82,27.97,332727,75.93
City_6106,85.54,28.3,267984,352.54
City_6107,87.43,28.37,115055,104.53
City_6108,83.57,28.78,441422,298.7
City_6109,87.05,26.28,793454,50.21
City_6110,86.08,28.82,306428,379.38
City_6111,82.35,27.71,821107,292.94
City_6112,81.48,28.92,481425,207.92
City_6113,88.92,26.9,528703,41.95
City_6114,84.06,28.53,960402,91.09
City_6115,84.34,27.53,654824,430.59
City_6116,83.31,26.61,161633,362.64
City_6117,88.05,27.55,858440,342.32
City_6118,87.61,26.41,973003,92.88
City_6119,83.51,29.88,378530,207.18
City_6120,88.66,27.81,219980,94.88
City_6121,86.92,26.87,328376,118.17
City_6122,80.88,28.54,28639,353.61
City_6123,88.25,27.71,602458,498.32
City_6124,88.99,28.26,623517,67.81
City_6125,86.21,28.41,384629,261.63
City_6126,80.78,27.52,652449,52.71
City_6127,81.46,28.64,468971,235.3
City_6128,82.76,26.12,279313,13.43
City_6129,85.94,29.55,335428,58.7
City_6130,88.56,26.94,623699,223.25
City_6131,84.5,26.84,371647,372.6
City_6132,88.85,27.17,185461,46.87
City_6133,88.77,27.16,402115,294.72
City_6134,85.21,29.71,374309,489.74
City_6135,88.01,28.18,603791,272.85
City_6136,80.55,27.91,468471,15.78
City_6137,80.13,26.15,264873,493.08
City_6138,86.61,27.43,994970,487.69
City_6139,84.5,26.4,461604,121.96
City_6140,80.62,26.73,472243,354.87
City_6141,83.51,28.32,129783,79.82
City_6142,84.45,26.9,738730,378.6
City_6143,81.05,28.13,476267,249.51
City_6144,83.47,29.18,742470,137.63
City_6145,87.19,26.35,567285,116.37
City_6146,80.82,29.68,779383,139.06
